userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
Pengguna Google,"mls bgt skrg hrs bgt premium, perasaan dlu ga hrs premium uda bisa liat smua tag, skrg mah cmn bisa liat min 5 tag klo ga premium",1,2025-05-12 11:43:27,-1,negative,mls bgt skrg hrs bgt premium perasaan dlu ga hrs premium uda bisa liat smua tag skrg mah cmn bisa liat min 5 tag klo ga premium,mls banget sekarang harus banget premium perasaan dulu tidak harus premium sudah bisa lihat semua tag sekarang mah cuman bisa lihat min 5 tag kalau tidak premium,mls banget banget premium perasaan premium lihat tag mah cuman lihat min 5 tag premium,"['mls', 'banget', 'banget', 'premium', 'perasaan', 'premium', 'lihat', 'tag', 'mah', 'cuman', 'lihat', 'min', '5', 'tag', 'premium']","['mls', 'banget', 'banget', 'premium', 'asa', 'premium', 'lihat', 'tag', 'mah', 'cuman', 'lihat', 'min', '5', 'tag', 'premium']",banget banget premium premium lihat cuman lihat premium
Pengguna Google,"bulan lalu premium emng pake persetujuan, tapi semalem tiba-tiba saldo berkurang, ternyata aplikasi ini nyedot sndri, auto uninstall",1,2025-05-12 11:34:22,-1,negative,bulan lalu premium emng pake persetujuan tapi semalem tiba tiba saldo berkurang ternyata aplikasi ini nyedot sndri auto uninstall,bulan lalu premium memang pakai persetujuan tapi semalem tiba tiba saldo berkurang ternyata aplikasi ini nyedot sendiri auto uninstall,premium pakai persetujuan semalem saldo berkurang aplikasi nyedot auto uninstall,"['premium', 'pakai', 'persetujuan', 'semalem', 'saldo', 'berkurang', 'aplikasi', 'nyedot', 'auto', 'uninstall']","['premium', 'pakai', 'tuju', 'semalem', 'saldo', 'kurang', 'aplikasi', 'nyedot', 'auto', 'uninstall']",premium pakai tuju semalem saldo kurang aplikasi nyedot auto uninstall
Pengguna Google,"tambahkan fitur hapus komentar, karena terdapat komentar yg sangat merugikan orang lain.",5,2025-05-12 10:17:55,1,positive,tambahkan fitur hapus komentar karena terdapat komentar yg sangat merugikan orang lain,tambahkan fitur hapus komentar karena terdapat komentar yang sangat merugikan orang lain,tambahkan fitur hapus komentar komentar merugikan orang,"['tambahkan', 'fitur', 'hapus', 'komentar', 'komentar', 'merugikan', 'orang']","['tambah', 'fitur', 'hapus', 'komentar', 'komentar', 'rugi', 'orang']",tambah fitur hapus komentar komentar rugi orang
Pengguna Google,wajib premium?,5,2025-05-12 10:13:36,1,positive,wajib premium,wajib premium,wajib premium,"['wajib', 'premium']","['wajib', 'premium']",wajib premium
Pengguna Google,"kembaliin uang kuu, aku beli yang premium 1 bulan ku pencet satu kali tapi notif nya kebayar 2 kali terus ku lihat shopeepay ku ternyata bener kebayar dua kali, terus pas ku cek ke aplikasi get contact ini ternyata malah gak berhasil kayak tetep aja gak premium. Jadi balikin uang ku. Woy kurang 21.000 lagi",1,2025-05-12 10:10:27,-1,negative,kembaliin uang kuu aku beli yang premium 1 bulan ku pencet satu kali tapi notif nya kebayar 2 kali terus ku lihat shopeepay ku ternyata bener kebayar dua kali terus pas ku cek ke aplikasi get contact ini ternyata malah gak berhasil kayak tetep aja gak premium jadi balikin uang ku woy kurang 21 000 lagi,kembaliin uang ku aku beli yang premium 1 bulan ku pencet satu kali tapi notif ya kebayar 2 kali terus ku lihat shopeepay ku ternyata benar kebayar dua kali terus pas ku cek ke aplikasi get contact ini ternyata malah tidak berhasil kayak tetap saja tidak premium jadi balikin uang ku woy kurang 21 000 lagi,kembaliin uang ku beli premium 1 ku pencet kali notif ya kebayar 2 kali ku lihat shopeepay ku kebayar kali pas ku cek aplikasi get contact berhasil kayak premium balikin uang ku woy 21 000,"['kembaliin', 'uang', 'ku', 'beli', 'premium', '1', 'ku', 'pencet', 'kali', 'notif', 'ya', 'kebayar', '2', 'kali', 'ku', 'lihat', 'shopeepay', 'ku', 'kebayar', 'kali', 'pas', 'ku', 'cek', 'aplikasi', 'get', 'contact', 'berhasil', 'kayak', 'premium', 'balikin', 'uang', 'ku', 'woy', '21', '000']","['kembaliin', 'uang', 'ku', 'beli', 'premium', '1', 'ku', 'pencet', 'kali', 'notif', 'ya', 'bayar', '2', 'kali', 'ku', 'lihat', 'shopeepay', 'ku', 'bayar', 'kali', 'pas', 'ku', 'cek', 'aplikasi', 'get', 'contact', 'hasil', 'kayak', 'premium', 'balikin', 'uang', 'ku', 'woy', '21', '000']",kembaliin uang beli premium pencet kali notif bayar kali lihat shopeepay bayar kali aplikasi contact hasil kayak premium balikin uang
Pengguna Google,jadi berbayar,1,2025-05-12 09:52:52,-1,negative,jadi berbayar,jadi berbayar,berbayar,['berbayar'],['bayar'],bayar
Pengguna Google,sistem keamanan di Hp saya... kata nya Apk get contact berbahaya...,1,2025-05-12 09:39:56,-1,negative,sistem keamanan di hp saya kata nya apk get contact berbahaya,sistem keamanan di hp saya kata ya apk get contact berbahaya,sistem keamanan hp ya apk get contact berbahaya,"['sistem', 'keamanan', 'hp', 'ya', 'apk', 'get', 'contact', 'berbahaya']","['sistem', 'aman', 'hp', 'ya', 'apk', 'get', 'contact', 'bahaya']",sistem aman contact bahaya
Pengguna Google,baguss,5,2025-05-12 09:35:14,1,positive,baguss,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,aplikasi nya udah mulai berbayar nya jadi agak kesulitan ketika ingin mengecek nomer tidak dikenal atau penipuan jadi sangat sulit ketika aplikasi get contact mulai berbayar.,1,2025-05-12 09:29:08,-1,negative,aplikasi nya udah mulai berbayar nya jadi agak kesulitan ketika ingin mengecek nomer tidak dikenal atau penipuan jadi sangat sulit ketika aplikasi get contact mulai berbayar,aplikasi ya sudah mulai berbayar ya jadi agak kesulitan ketika ingin mengecek nomer tidak dikenal atau penipuan jadi sangat sulit ketika aplikasi get contact mulai berbayar,aplikasi ya berbayar ya kesulitan mengecek nomer dikenal penipuan sulit aplikasi get contact berbayar,"['aplikasi', 'ya', 'berbayar', 'ya', 'kesulitan', 'mengecek', 'nomer', 'dikenal', 'penipuan', 'sulit', 'aplikasi', 'get', 'contact', 'berbayar']","['aplikasi', 'ya', 'bayar', 'ya', 'sulit', 'ecek', 'nomer', 'kenal', 'tipu', 'sulit', 'aplikasi', 'get', 'contact', 'bayar']",aplikasi bayar sulit ecek nomer kenal tipu sulit aplikasi contact bayar
Pengguna Google,good,4,2025-05-12 09:04:34,1,positive,good,good,good,['good'],['good'],good
Pengguna Google,jelek ga bisa liat orang save harus bayar,1,2025-05-12 08:59:18,-1,negative,jelek ga bisa liat orang save harus bayar,jelek tidak bisa lihat orang save harus bayar,jelek lihat orang save bayar,"['jelek', 'lihat', 'orang', 'save', 'bayar']","['jelek', 'lihat', 'orang', 'save', 'bayar']",jelek lihat orang save bayar
Pengguna Google,busuk,5,2025-05-12 08:58:00,1,positive,busuk,busuk,busuk,['busuk'],['busuk'],busuk
Pengguna Google,sepp♥️,5,2025-05-12 07:38:43,1,positive,sepp,sepp,sepp,['sepp'],['sepp'],sepp
Pengguna Google,apasi Dikit dikit premium dikit dikit premium padahal udah bagus loh itu,4,2025-05-12 07:37:34,1,positive,apasi dikit dikit premium dikit dikit premium padahal udah bagus loh itu,apasi dikit dikit premium dikit dikit premium padahal sudah bagus loh itu,apasi dikit dikit premium dikit dikit premium bagus loh,"['apasi', 'dikit', 'dikit', 'premium', 'dikit', 'dikit', 'premium', 'bagus', 'loh']","['apas', 'dikit', 'dikit', 'premium', 'dikit', 'dikit', 'premium', 'bagus', 'loh']",apas dikit dikit premium dikit dikit premium bagus
Pengguna Google,Cepat,5,2025-05-12 07:36:07,1,positive,cepat,cepat,cepat,['cepat'],['cepat'],cepat
Pengguna Google,susah login padahal dulu gampang,2,2025-05-12 07:33:47,-1,negative,susah login padahal dulu gampang,susah login padahal dulu gampang,susah login gampang,"['susah', 'login', 'gampang']","['susah', 'login', 'gampang']",susah login gampang
Pengguna Google,mantap,5,2025-05-12 07:30:00,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,mantap,5,2025-05-12 07:25:36,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,tidak bermanfaat,1,2025-05-12 07:18:47,-1,negative,tidak bermanfaat,tidak bermanfaat,bermanfaat,['bermanfaat'],['manfaat'],manfaat
Pengguna Google,pembohong,1,2025-05-12 07:02:52,-1,negative,pembohong,pembohong,pembohong,['pembohong'],['bohong'],bohong
Pengguna Google,nge lag,1,2025-05-12 06:43:29,-1,negative,nge lag,nge lag,nge lag,"['nge', 'lag']","['nge', 'lag']",
Pengguna Google,lumayan bagus.. cuma susah cara berlangganan nya,3,2025-05-12 06:41:41,0,neutral,lumayan bagus cuma susah cara berlangganan nya,lumayan bagus cuma susah cara berlangganan ya,lumayan bagus susah berlangganan ya,"['lumayan', 'bagus', 'susah', 'berlangganan', 'ya']","['lumayan', 'bagus', 'susah', 'langgan', 'ya']",lumayan bagus susah langgan
Pengguna Google,bagus tapi harus di bayar dan itu mahal,3,2025-05-12 06:35:25,0,neutral,bagus tapi harus di bayar dan itu mahal,bagus tapi harus di bayar dan itu mahal,bagus bayar mahal,"['bagus', 'bayar', 'mahal']","['bagus', 'bayar', 'mahal']",bagus bayar mahal
Pengguna Google,"saya saat ingin kepoin orang orang yg sv no aku eh malah gabisa saya masi bingung setiap saya masukan no saya suka ada bacaan ""MENUNGU DATA KOMUNITAS"" kenapa saya tidak bisa melihat orang orang yg sv no aku???ini harus gimana ya??apakah saya yg salah ato dari aplikasi nya?? tolong bantu ato koreksi🙏🙏",1,2025-05-12 06:30:31,-1,negative,saya saat ingin kepoin orang orang yg sv no aku eh malah gabisa saya masi bingung setiap saya masukan no saya suka ada bacaan menungu data komunitas kenapa saya tidak bisa melihat orang orang yg sv no aku ini harus gimana ya apakah saya yg salah ato dari aplikasi nya tolong bantu ato koreksi,saya saat ingin kepo orang orang yang sv no aku eh malah tidak bisa saya masih bingung setiap saya masukan no saya suka ada bacaan menungu data komunitas kenapa saya tidak bisa melihat orang orang yang sv no aku ini harus bagaimana ya apakah saya yang salah atau dari aplikasi ya tolong bantu atau koreksi,kepo orang orang sv no eh bingung masukan no suka bacaan menungu data komunitas orang orang sv no ya salah aplikasi ya tolong bantu koreksi,"['kepo', 'orang', 'orang', 'sv', 'no', 'eh', 'bingung', 'masukan', 'no', 'suka', 'bacaan', 'menungu', 'data', 'komunitas', 'orang', 'orang', 'sv', 'no', 'ya', 'salah', 'aplikasi', 'ya', 'tolong', 'bantu', 'koreksi']","['kepo', 'orang', 'orang', 'sv', 'no', 'eh', 'bingung', 'masuk', 'no', 'suka', 'baca', 'tungu', 'data', 'komunitas', 'orang', 'orang', 'sv', 'no', 'ya', 'salah', 'aplikasi', 'ya', 'tolong', 'bantu', 'koreksi']",kepo orang orang bingung masuk suka baca tungu data komunitas orang orang salah aplikasi tolong bantu koreksi
Pengguna Google,"Ini bisa membatu mengecek nama kita di whatsapp, tapi agak susah diloginkan",5,2025-05-12 06:30:22,1,positive,ini bisa membatu mengecek nama kita di whatsapp tapi agak susah diloginkan,ini bisa membatu mengecek nama kita di whatsapp tapi agak susah diloginkan,membatu mengecek nama whatsapp susah diloginkan,"['membatu', 'mengecek', 'nama', 'whatsapp', 'susah', 'diloginkan']","['batu', 'ecek', 'nama', 'whatsapp', 'susah', 'diloginkan']",batu ecek nama whatsapp susah diloginkan
Pengguna Google,jelek,1,2025-05-12 06:22:55,-1,negative,jelek,jelek,jelek,['jelek'],['jelek'],jelek
Pengguna Google,minta premium terus ni aplikasi anj,1,2025-05-12 06:09:14,-1,negative,minta premium terus ni aplikasi anj,meminta premium terus nih aplikasi anjing,premium nih aplikasi anjing,"['premium', 'nih', 'aplikasi', 'anjing']","['premium', 'nih', 'aplikasi', 'anjing']",premium aplikasi anjing
Pengguna Google,bagus,5,2025-05-12 06:07:39,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,sangat jelek aplikasi nya masa harus pake akun google dan aku sudah masuk ke aplikasi nya ko kontak nya cuma ada 1 aneh lah 😡,1,2025-05-12 05:44:15,-1,negative,sangat jelek aplikasi nya masa harus pake akun google dan aku sudah masuk ke aplikasi nya ko kontak nya cuma ada 1 aneh lah,sangat jelek aplikasi ya masa harus pakai akun google dan aku sudah masuk ke aplikasi ya kok kontak ya cuma ada 1 aneh lah,jelek aplikasi ya pakai akun google masuk aplikasi ya kontak ya 1 aneh,"['jelek', 'aplikasi', 'ya', 'pakai', 'akun', 'google', 'masuk', 'aplikasi', 'ya', 'kontak', 'ya', '1', 'aneh']","['jelek', 'aplikasi', 'ya', 'pakai', 'akun', 'google', 'masuk', 'aplikasi', 'ya', 'kontak', 'ya', '1', 'aneh']",jelek aplikasi pakai akun google masuk aplikasi kontak aneh
Pengguna Google,bagus,5,2025-05-12 04:55:23,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,harus premium dulu,1,2025-05-12 04:54:50,-1,negative,harus premium dulu,harus premium dulu,premium,['premium'],['premium'],premium
Pengguna Google,apaan sih aku cek nomor WA kok gaada ish,1,2025-05-12 04:36:40,-1,negative,apaan sih aku cek nomor wa kok gaada ish,apaan sih aku cek nomor wa kok tidak ada ish,sih cek nomor wa ish,"['sih', 'cek', 'nomor', 'wa', 'ish']","['sih', 'cek', 'nomor', 'wa', 'ish']",nomor
Pengguna Google,"aplikasi nya lumayan bagus, tapi tolong jngn perbayar,",4,2025-05-12 04:00:51,1,positive,aplikasi nya lumayan bagus tapi tolong jngn perbayar,aplikasi ya lumayan bagus tapi tolong jangan perbayar,aplikasi ya lumayan bagus tolong perbayar,"['aplikasi', 'ya', 'lumayan', 'bagus', 'tolong', 'perbayar']","['aplikasi', 'ya', 'lumayan', 'bagus', 'tolong', 'bayar']",aplikasi lumayan bagus tolong bayar
Pengguna Google,"iklannya g ush lagi ya bisa ngeliat tagar, gimana orang mau ngeliat tagar penipu kalo si penipu nyembunyiin informasinya? privasi privasi alahh dari awal kan memang melanggar privasi ni apk terus kenapa jadi ngelindungin?",2,2025-05-12 03:07:07,-1,negative,iklannya g ush lagi ya bisa ngeliat tagar gimana orang mau ngeliat tagar penipu kalo si penipu nyembunyiin informasinya privasi privasi alahh dari awal kan memang melanggar privasi ni apk terus kenapa jadi ngelindungin,iklannya tidak usah lagi ya bisa melihat tagar bagaimana orang mau melihat tagar penipu kalau sih penipu nyembunyiin informasinya privasi privasi alahh dari awal kan memang melanggar privasi nih apk terus kenapa jadi ngelindungin,iklannya ya tagar orang tagar penipu sih penipu nyembunyiin informasinya privasi privasi alahh melanggar privasi nih apk ngelindungin,"['iklannya', 'ya', 'tagar', 'orang', 'tagar', 'penipu', 'sih', 'penipu', 'nyembunyiin', 'informasinya', 'privasi', 'privasi', 'alahh', 'melanggar', 'privasi', 'nih', 'apk', 'ngelindungin']","['iklan', 'ya', 'tagar', 'orang', 'tagar', 'tipu', 'sih', 'tipu', 'nyembunyiin', 'informasi', 'privasi', 'privasi', 'alahh', 'langgar', 'privasi', 'nih', 'apk', 'ngelindungin']",iklan tagar orang tagar tipu tipu nyembunyiin informasi privasi privasi alahh langgar privasi ngelindungin
Pengguna Google,"apa² harus primium,ga kaya dulu mulai muak bgt",1,2025-05-12 03:04:39,-1,negative,apa² harus primium ga kaya dulu mulai muak bgt,apa² harus primium tidak kayak dulu mulai muak banget,apa² primium kayak muak banget,"['apa²', 'primium', 'kayak', 'muak', 'banget']","['apa', 'primium', 'kayak', 'muak', 'banget']",primium kayak muak banget
Pengguna Google,mantap,5,2025-05-12 03:01:40,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,bagus skali,5,2025-05-12 02:51:54,1,positive,bagus skali,bagus sekali,bagus,['bagus'],['bagus'],bagus
Pengguna Google,bagus,5,2025-05-12 02:25:09,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,semuanya harus bayar,1,2025-05-12 02:05:04,-1,negative,semuanya harus bayar,semuanya harus bayar,bayar,['bayar'],['bayar'],bayar
Pengguna Google,cukup baik,4,2025-05-12 01:50:54,1,positive,cukup baik,cukup baik,,[],[],
Pengguna Google,kuras pulsa,1,2025-05-12 01:50:17,-1,negative,kuras pulsa,kuras pulsa,kuras pulsa,"['kuras', 'pulsa']","['kuras', 'pulsa']",kuras pulsa
Pengguna Google,gimana yak baguss,5,2025-05-12 01:38:46,1,positive,gimana yak baguss,bagaimana ya bagus,ya bagus,"['ya', 'bagus']","['ya', 'bagus']",bagus
Pengguna Google,bagus sekali,5,2025-05-12 01:30:18,1,positive,bagus sekali,bagus sekali,bagus,['bagus'],['bagus'],bagus
Pengguna Google,sangt bagus,5,2025-05-12 01:04:41,1,positive,sangt bagus,sangat bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,tolong lah apa2 jangan premium cukup kembali seperti dulu bisa melihat tag orang lain ini mah dikasih nya sedikit bgt padahal kan katanya apk membantu bukan apk memeras soalnya kan ngga di pake tiap hari kadang2 aja tolong seperti awal lagi ya nanti baru dikasih bintang 5,3,2025-05-12 00:48:03,0,neutral,tolong lah apa2 jangan premium cukup kembali seperti dulu bisa melihat tag orang lain ini mah dikasih nya sedikit bgt padahal kan katanya apk membantu bukan apk memeras soalnya kan ngga di pake tiap hari kadang2 aja tolong seperti awal lagi ya nanti baru dikasih bintang 5,tolong lah apa-apa jangan premium cukup kembali seperti dulu bisa melihat tag orang lain ini mah dikasih ya sedikit banget padahal kan katanya apk membantu bukan apk memeras soalnya kan tidak di pakai tiap hari kadang2 saja tolong seperti awal lagi ya nanti baru dikasih bintang 5,tolong apa-apa premium tag orang mah dikasih ya banget apk membantu apk memeras pakai kadang2 tolong ya dikasih bintang 5,"['tolong', 'apa', 'apa', 'premium', 'tag', 'orang', 'mah', 'dikasih', 'ya', 'banget', 'apk', 'membantu', 'apk', 'memeras', 'pakai', 'kadang2', 'tolong', 'ya', 'dikasih', 'bintang', '5']","['tolong', 'apa', 'apa', 'premium', 'tag', 'orang', 'mah', 'kasih', 'ya', 'banget', 'apk', 'bantu', 'apk', 'peras', 'pakai', 'kadang2', 'tolong', 'ya', 'kasih', 'bintang', '5']",tolong premium orang kasih banget bantu peras pakai kadang2 tolong kasih bintang
Pengguna Google,apk gak jelas masa harus ke premium dulu baru bisa ngeliat..udah banyak iklanya lagi..mending di hapus lagi aja nyesel download. padahal lagi butuh nyari orang.malah gak jelas apknya..baru kali ini saya komen di apk ini selebihnya mana pernah saya,1,2025-05-12 00:14:27,-1,negative,apk gak jelas masa harus ke premium dulu baru bisa ngeliat udah banyak iklanya lagi mending di hapus lagi aja nyesel download padahal lagi butuh nyari orang malah gak jelas apknya baru kali ini saya komen di apk ini selebihnya mana pernah saya,apk tidak jelas masa harus ke premium dulu baru bisa melihat sudah banyak iklanya lagi mending di hapus lagi saja menyesal download padahal lagi butuh mencari orang malah tidak jelas apknya baru kali ini saya komen di apk ini selebihnya mana pernah saya,apk premium iklanya mending hapus menyesal download butuh mencari orang apknya kali komen apk selebihnya,"['apk', 'premium', 'iklanya', 'mending', 'hapus', 'menyesal', 'download', 'butuh', 'mencari', 'orang', 'apknya', 'kali', 'komen', 'apk', 'selebihnya']","['apk', 'premium', 'iklanya', 'mending', 'hapus', 'sesal', 'download', 'butuh', 'cari', 'orang', 'apknya', 'kali', 'komen', 'apk', 'lebih']",premium iklanya mending hapus sesal download butuh cari orang apknya kali komen lebih
